val_loss,val_acc,loss,acc
0.521886784819108,0.7658227682113647,0.5338915097126964,0.7621023654937744
0.5070730249715757,0.7848101258277893,0.5111911784069172,0.7702035307884216
0.5012867698752428,0.7863923907279968,0.5003556422690492,0.7832444310188293
0.496220752502544,0.7832278609275818,0.4938478298018606,0.785417914390564
0.4974691632050502,0.7848101258277893,0.4894422886841996,0.7842323780059814
0.49193710852650147,0.7848101258277893,0.4854439335115765,0.7850227355957031
0.48965693821635425,0.7863923907279968,0.48211270550144825,0.7887769341468811
0.4894408809044693,0.7863923907279968,0.4789369861685318,0.7897648811340332
0.4847750766556474,0.7863923907279968,0.4772253272279499,0.7917407751083374
0.4872628616381295,0.797468364238739,0.4744300100613055,0.7933214902877808
0.4828459925100773,0.7879746556282043,0.4714784963261443,0.7962853312492371
0.4818771530555773,0.7879746556282043,0.4707884793945439,0.7960877418518066
0.4790339949953405,0.7879746556282043,0.46960137138499075,0.79766845703125
0.47766179317914986,0.7911392450332642,0.46792789977474475,0.7970756888389587
0.4768528063086015,0.7911392450332642,0.46462328550349674,0.7986564040184021
0.47553394649979436,0.7958860993385315,0.4628651782449256,0.7982612252235413
0.47536054734565036,0.8037974834442139,0.4626613788879382,0.8004347085952759
0.47362642961589596,0.7958860993385315,0.4610890053555655,0.8004347085952759
0.47269157027896447,0.797468364238739,0.4592182730066755,0.7988539934158325
0.4719007785750341,0.7958860993385315,0.458154205623716,0.8008298873901367
0.47084274586242963,0.797468364238739,0.4571636062033726,0.8026081919670105
0.4707922398855415,0.797468364238739,0.456048758539657,0.7994467616081238
0.47157081216573715,0.8037974834442139,0.45528280961139,0.7982612252235413
0.4682020604421821,0.7990506291389465,0.45482093196474876,0.8033985495567322
0.46762019414690476,0.7990506291389465,0.45306657744040485,0.8032009601593018
0.4665018907642063,0.7990506291389465,0.45311546796479024,0.8018178343772888
0.46632068660817566,0.800632894039154,0.4523742619274021,0.8028057813644409
0.46557328557666344,0.797468364238739,0.4517674941810264,0.803793728351593
0.4660346866408481,0.7990506291389465,0.4502015328353112,0.8043864965438843
0.4650088393989998,0.797468364238739,0.4489291155351242,0.8047816753387451
