val_loss,val_acc,loss,acc
0.4869977709236024,0.7927215099334717,0.5314145145315446,0.770401120185852
0.4807872317637069,0.780063271522522,0.47241903234672883,0.7895672917366028
0.4827719165743152,0.7958860993385315,0.4538502847252098,0.7970756888389587
0.46751114782653275,0.800632894039154,0.43152665461836254,0.8065599799156189
0.4645428167113775,0.797468364238739,0.41684106261427284,0.8152539134025574
0.4744337581192391,0.7927215099334717,0.40698285607263707,0.8203912377357483
0.47343389256091056,0.7958860993385315,0.3995636494981515,0.8231574892997742
0.4860024880382079,0.7848101258277893,0.387429794700361,0.827306866645813
