val_loss,val_acc,loss,acc
0.06683078408241272,0.850806474685669,0.5027729819800493,0.7672892212867737
0.13531681895256042,0.7357723712921143,0.44608461981639264,0.8199999928474426
0.07662568241357803,0.8608871102333069,0.43973686261102557,0.8109999895095825
0.15963052213191986,0.7489837408065796,0.45632980891034675,0.8031297326087952
1.0886833667755127,0.8064516186714172,0.4460503573063761,0.7990000247955322
0.018840882927179337,0.7510162591934204,0.367918665856123,0.8619999885559082
0.6353843212127686,0.7560483813285828,0.5032274474374336,0.7592124938964844
0.24814851582050323,0.8058943152427673,0.38787873681634666,0.8314999938011169
0.20038411021232605,0.7459349632263184,0.3814926457498223,0.8445000052452087
0.12079109996557236,0.8669354915618896,0.4807808537605975,0.7889954447746277
0.3894267976284027,0.7408536672592163,0.4428500385023654,0.8190000057220459
0.6340699195861816,0.8447580933570862,0.4739218513090643,0.7955577969551086
0.31117838621139526,0.7621951103210449,0.4182595846243203,0.8360000252723694
2.5128085613250732,0.7933467626571655,0.4095586416006449,0.8101968765258789
0.24057897925376892,0.8231707215309143,0.43233908362686635,0.8289999961853027
0.2745859622955322,0.6930894255638123,0.5164177087694406,0.7590000033378601
0.012235547415912151,0.8528226017951965,0.36859711095529,0.8379606008529663
0.20523004233837128,0.7591463327407837,0.42905444072559473,0.8364999890327454
0.060320280492305756,0.8689516186714172,0.3973276903294027,0.8240000009536743
0.20379731059074402,0.7266260385513306,0.4239976584238124,0.825340747833252
1.748368501663208,0.8276209831237793,0.35212692273315044,0.8730000257492065
0.07245886325836182,0.7794715166091919,0.43363129231535325,0.8273599147796631
0.9387884140014648,0.7701612710952759,0.4020665802434087,0.8234999775886536
0.15445074439048767,0.8516260385513306,0.4291380237654446,0.8238263726234436
0.10882803052663803,0.744918704032898,0.41411147854989394,0.8349999785423279
0.11207115650177002,0.8326612710952759,0.37690426720306275,0.8305000066757202
0.3671525716781616,0.75,0.4118710143910721,0.7985000014305115
0.338847815990448,0.8649193644523621,0.3790398003163962,0.8440181612968445
0.43894633650779724,0.7703251838684082,0.437272135282401,0.8209999799728394
1.455268144607544,0.7852822542190552,0.36219630303326994,0.8569999933242798
