val_loss,val_acc,loss,acc
0.5982340574264526,0.7631048560142517,0.6183223006129265,0.7229999899864197
0.8866262435913086,0.7489837408065796,0.5902210687640218,0.7344775199890137
0.3983248770236969,0.7772177457809448,0.5411965631584156,0.7693084478378296
0.5136902332305908,0.7713414430618286,0.5645396825671196,0.7505000233650208
0.5875364542007446,0.7752016186714172,0.5353136193752289,0.7664999961853027
0.5918596982955933,0.7601625919342041,0.5362251517176628,0.7609999775886536
